i	position	H	language
214	later	3.839449561036216	Turkish
215	first	4.1065086244999245	Turkish
215	later	3.8483185470028216	Turkish
216	first	4.10919766132754	Turkish
216	later	3.838233738901308	Turkish
217	first	4.099063171847638	Turkish
217	later	3.817121076340729	Turkish
218	first	4.11947555205048	Turkish
218	later	3.8550264002833607	Turkish
219	first	4.1134914846942285	Turkish
219	later	3.841389411634488	Turkish
220	first	4.132482308085666	Turkish
220	later	3.8261378444415617	Turkish
221	first	4.110283725476667	Turkish
221	later	3.8281613925249545	Turkish
222	first	4.121355505827888	Turkish
222	later	3.851627539405979	Turkish
223	first	4.12820844669006	Turkish
223	later	3.842907886265329	Turkish
224	first	4.142575244829905	Turkish
224	later	3.821798323064114	Turkish
225	first	4.125507011105577	Turkish
225	later	3.83197421735984	Turkish
226	first	4.12007149204817	Turkish
226	later	3.8371194264928414	Turkish
227	first	4.095684929893854	Turkish
227	later	3.8327760292431825	Turkish
228	first	4.102372628156522	Turkish
228	later	3.8359755095715338	Turkish
229	first	4.1123518808776796	Turkish
229	later	3.829226730785694	Turkish
230	first	4.122698550440991	Turkish
230	later	3.8359571538734287	Turkish
231	first	4.118527489547753	Turkish
231	later	3.8330868751534415	Turkish
232	first	4.125908507612495	Turkish
232	later	3.834145018869308	Turkish
233	first	4.128407540235198	Turkish
233	later	3.8326748096647436	Turkish
234	first	4.09572691002431	Turkish
234	later	3.841037123148783	Turkish
235	first	4.122207893695411	Turkish
235	later	3.8354882591732586	Turkish
236	first	4.1203764870035	Turkish
236	later	3.853647872002546	Turkish
237	first	4.1279107733830935	Turkish
237	later	3.8301221472698095	Turkish
238	first	4.135181978421644	Turkish
238	later	3.839093423776839	Turkish
239	first	4.115798575870377	Turkish
239	later	3.845529905947164	Turkish
240	first	4.107137098582822	Turkish
240	later	3.8328369740527926	Turkish
241	first	4.120111358042947	Turkish
241	later	3.841689894429409	Turkish
242	first	4.126961778414981	Turkish
242	later	3.843972306025412	Turkish
243	first	4.127196821471729	Turkish
243	later	3.8418342105961982	Turkish
244	first	4.112297286995061	Turkish
244	later	3.8292282946911524	Turkish
245	first	4.114087574351781	Turkish
245	later	3.8366634727340916	Turkish
246	first	4.118697027860077	Turkish
246	later	3.8355177205412074	Turkish
247	first	4.098009465558517	Turkish
247	later	3.850801501495388	Turkish
248	first	4.122974184689996	Turkish
248	later	3.841896532351984	Turkish
249	first	4.132341373591366	Turkish
249	later	3.836788118782556	Turkish
250	first	4.112560460170927	Turkish
250	later	3.8445466933249155	Turkish
251	first	4.132797711665089	Turkish
251	later	3.8430420250777897	Turkish
252	first	4.111552265816238	Turkish
252	later	3.8451541718220676	Turkish
253	first	4.124083171259381	Turkish
253	later	3.8329272963950953	Turkish
254	first	4.11520035243184	Turkish
254	later	3.832073783076546	Turkish
255	first	4.128384032616648	Turkish
255	later	3.835592508603305	Turkish
256	first	4.119437282474376	Turkish
256	later	3.8405040845051026	Turkish
257	first	4.125218337975319	Turkish
257	later	3.8475083001296113	Turkish
258	first	4.110318945802373	Turkish
258	later	3.8297875796924483	Turkish
259	first	4.123116740313992	Turkish
259	later	3.830971517958002	Turkish
260	first	4.139765293437297	Turkish
260	later	3.838334462503087	Turkish
261	first	4.1025000997561705	Turkish
261	later	3.830702817428171	Turkish
262	first	4.130614001935089	Turkish
262	later	3.853458066167498	Turkish
263	first	4.104266678614441	Turkish
263	later	3.8319631843846085	Turkish
264	first	4.1051245418493645	Turkish
264	later	3.8367982511731484	Turkish
265	first	4.11852909374686	Turkish
265	later	3.8518176407994376	Turkish
266	first	4.125397088427374	Turkish
266	later	3.8320242216968285	Turkish
267	first	4.111430616011426	Turkish
267	later	3.839414598872362	Turkish
268	first	4.1283568325847515	Turkish
268	later	3.837500599145005	Turkish
269	first	4.133545088224479	Turkish
269	later	3.832593884508115	Turkish
270	first	4.120523024454668	Turkish
270	later	3.8502861119475456	Turkish
271	first	4.127023083516623	Turkish
271	later	3.836131750850715	Turkish
272	first	4.126098702861802	Turkish
272	later	3.837590161071345	Turkish
273	first	4.128791120660504	Turkish
273	later	3.826647300242732	Turkish
274	first	4.12350958237196	Turkish
274	later	3.83540709909568	Turkish
275	first	4.126337956565164	Turkish
275	later	3.8336730260800027	Turkish
276	first	4.106834769401607	Turkish
276	later	3.832873866126272	Turkish
277	first	4.127774323049752	Turkish
277	later	3.837385667184875	Turkish
278	first	4.113165166465878	Turkish
278	later	3.8390680974442883	Turkish
279	first	4.112545081872264	Turkish
279	later	3.847334605193825	Turkish
280	first	4.125441542057671	Turkish
280	later	3.846077850052031	Turkish
281	first	4.122674721926577	Turkish
281	later	3.8446400555903453	Turkish
282	first	4.122600000627605	Turkish
282	later	3.8461951986521483	Turkish
283	first	4.1122765037005236	Turkish
283	later	3.832272095691125	Turkish
284	first	4.110730734447998	Turkish
284	later	3.84284422708477	Turkish
285	first	4.1108742696409415	Turkish
285	later	3.83620602703982	Turkish
286	first	4.116556022902343	Turkish
286	later	3.839007478779124	Turkish
287	first	4.139831899722229	Turkish
287	later	3.8276443050304882	Turkish
288	first	4.132374044190873	Turkish
288	later	3.839788154431572	Turkish
289	first	4.050369944685046	Turkish
289	later	3.725420720530067	Turkish
290	first	4.131360954738402	Turkish
290	later	3.84456156488503	Turkish
291	first	4.130984612109105	Turkish
291	later	3.8301594470619023	Turkish
292	first	4.125333143068863	Turkish
292	later	3.842488351813223	Turkish
293	first	4.0963194096980216	Turkish
293	later	3.8396586868397624	Turkish
294	first	4.113077491212379	Turkish
294	later	3.9015341758863706	Turkish
295	first	4.130371837150892	Turkish
295	later	3.830681145664684	Turkish
296	first	4.094384373772992	Turkish
296	later	3.8463413394671924	Turkish
297	first	4.113352377934379	Turkish
297	later	3.837568642188416	Turkish
298	first	4.111468983071821	Turkish
298	later	3.828071463179713	Turkish
299	first	4.128648111086453	Turkish
299	later	3.8332739221112924	Turkish
300	first	4.125815039338359	Turkish
300	later	3.835332564735865	Turkish
301	first	4.113640676287442	Turkish
301	later	3.834339977810667	Turkish
302	first	4.108503548855861	Turkish
302	later	3.8414957389991153	Turkish
303	first	4.107918529849556	Turkish
303	later	3.824174537608587	Turkish
304	first	4.094846055136757	Turkish
304	later	3.8413806278833462	Turkish
305	first	4.120118096510913	Turkish
305	later	3.8382465108156207	Turkish
306	first	4.118184277404359	Turkish
306	later	3.8397825506011456	Turkish
307	first	4.124733717735735	Turkish
307	later	3.8420229847106433	Turkish
308	first	4.116716803088299	Turkish
308	later	3.843501154794751	Turkish
309	first	4.117367175075085	Turkish
309	later	3.843836310327384	Turkish
310	first	4.117683875364069	Turkish
310	later	3.847333603603226	Turkish
311	first	4.127037139524602	Turkish
311	later	3.8317359353018796	Turkish
312	first	4.1133916626134175	Turkish
312	later	3.826669336221313	Turkish
313	first	4.103501203580555	Turkish
313	later	3.82967154550218	Turkish
314	first	4.115881253169672	Turkish
314	later	3.8271859953402156	Turkish
315	first	4.105145725574105	Turkish
315	later	3.8354750868336516	Turkish
316	first	4.127986904307889	Turkish
316	later	3.8329207985540013	Turkish
317	first	4.1017806308927165	Turkish
317	later	3.827260048960973	Turkish
318	first	4.111876449234614	Turkish
318	later	3.8328839063394478	Turkish
319	first	4.125453770738039	Turkish
319	later	3.8396247879423537	Turkish
320	first	4.115582896611813	Turkish
320	later	3.8432402103622136	Turkish
321	first	4.124392110094528	Turkish
321	later	3.8356590425287274	Turkish
322	first	4.112145851031559	Turkish
322	later	3.8311623626032447	Turkish
323	first	4.119454267992701	Turkish
323	later	3.840465485006967	Turkish
324	first	4.119160515060308	Turkish
324	later	3.8320721868721748	Turkish
325	first	4.099725449937104	Turkish
325	later	3.8223208418442862	Turkish
326	first	4.09825828385833	Turkish
326	later	3.822016003455285	Turkish
327	first	4.122635946358561	Turkish
327	later	3.835217239929238	Turkish
328	first	4.107587218643888	Turkish
328	later	3.8460899306469307	Turkish
329	first	4.116758797446346	Turkish
329	later	3.841766386194178	Turkish
330	first	4.131376026143578	Turkish
330	later	3.8392494909403765	Turkish
331	first	4.122000181965362	Turkish
331	later	3.8322519482372224	Turkish
332	first	4.116197834483794	Turkish
332	later	3.8458995727039453	Turkish
333	first	4.138200577994931	Turkish
333	later	3.843590190607226	Turkish
334	first	4.134836355415483	Turkish
334	later	3.8358283745732016	Turkish
335	first	4.110918009706508	Turkish
335	later	3.8288645976977222	Turkish
336	first	4.127524022482312	Turkish
336	later	3.83996103106693	Turkish
337	first	4.122116433984694	Turkish
337	later	3.837027989084359	Turkish
338	first	4.1252483993229525	Turkish
338	later	3.8342069836255117	Turkish
339	first	4.122636355039033	Turkish
339	later	3.8410295753630517	Turkish
340	first	4.129572871392582	Turkish
340	later	3.8326216160466746	Turkish
341	first	4.09370189288042	Turkish
341	later	3.88794364915272	Turkish
342	first	4.120812568852681	Turkish
342	later	3.849796619649852	Turkish
343	first	4.104250835722003	Turkish
343	later	3.8336676163540564	Turkish
344	first	4.108908227848679	Turkish
344	later	3.8376918507286675	Turkish
345	first	4.112322896897528	Turkish
345	later	3.825374306432127	Turkish
346	first	4.123475915883541	Turkish
346	later	3.840452459678392	Turkish
347	first	4.1100420627618	Turkish
347	later	3.8429491184575917	Turkish
348	first	4.110782710096057	Turkish
348	later	3.835746654408727	Turkish
349	first	4.132708944077778	Turkish
349	later	3.8334967526418184	Turkish
350	first	4.118834304257656	Turkish
350	later	3.834846417236066	Turkish
351	first	4.123396138316628	Turkish
351	later	3.8343774268818676	Turkish
352	first	4.117646624763117	Turkish
352	later	3.83890962131568	Turkish
353	first	4.125583432121704	Turkish
353	later	3.8378748117644244	Turkish
354	first	4.123527493936775	Turkish
354	later	3.8294073669821818	Turkish
355	first	4.127856063826243	Turkish
355	later	3.8324771169569725	Turkish
356	first	4.121116084374531	Turkish
356	later	3.844228714710066	Turkish
357	first	4.123930753175763	Turkish
357	later	3.8341558533568048	Turkish
358	first	4.123031822473286	Turkish
358	later	3.8472688896760365	Turkish
359	first	4.1287953752956605	Turkish
359	later	3.839336529779098	Turkish
360	first	4.115009278460999	Turkish
360	later	3.843212407808992	Turkish
361	first	4.119626767428317	Turkish
361	later	3.8349780036748964	Turkish
362	first	4.116833740184415	Turkish
362	later	3.8230146230511806	Turkish
363	first	4.110779066083238	Turkish
363	later	3.836666516943202	Turkish
364	first	4.117088637014276	Turkish
364	later	3.8346378631063986	Turkish
365	first	4.130750058177258	Turkish
365	later	3.8352446871815884	Turkish
366	first	4.106573710122512	Turkish
366	later	3.8594897175413077	Turkish
367	first	4.121509292106374	Turkish
367	later	3.839075150196955	Turkish
368	first	4.11172059138802	Turkish
368	later	3.8361453830865	Turkish
369	first	4.125767543474157	Turkish
369	later	3.832297237655771	Turkish
370	first	4.120666195622846	Turkish
370	later	3.8337566982350557	Turkish
371	first	4.126325940825975	Turkish
371	later	3.8323408935184475	Turkish
372	first	4.127637052507074	Turkish
372	later	3.838359569219983	Turkish
373	first	4.109916791502603	Turkish
373	later	3.8483896630246237	Turkish
374	first	4.117711229286567	Turkish
374	later	3.83317458156993	Turkish
375	first	4.1299541469618495	Turkish
375	later	3.83584632025755	Turkish
376	first	4.121260443017567	Turkish
376	later	3.8423709860504482	Turkish
377	first	4.120469025286493	Turkish
377	later	3.8410309736052035	Turkish
378	first	4.094487176741337	Turkish
378	later	3.841191330138716	Turkish
379	first	4.114014021120741	Turkish
379	later	3.834626877558724	Turkish
380	first	4.09767550834454	Turkish
380	later	3.8348963972676793	Turkish
381	first	4.114389842564124	Turkish
381	later	3.8274772979517215	Turkish
382	first	4.11351292082989	Turkish
382	later	3.840825171456385	Turkish
383	first	4.126701832682799	Turkish
383	later	3.835622071547656	Turkish
384	first	4.123488627258663	Turkish
384	later	3.8361980497442043	Turkish
385	first	4.128193226857234	Turkish
385	later	3.839073354211567	Turkish
386	first	4.124379368441745	Turkish
386	later	3.8403813678211907	Turkish
387	first	4.13174843099083	Turkish
387	later	3.828518989136859	Turkish
388	first	4.079021202960333	Turkish
388	later	3.826034401834878	Turkish
389	first	4.11749138936039	Turkish
389	later	3.8423171288848215	Turkish
390	first	4.11950971200085	Turkish
390	later	3.8412583635572513	Turkish
391	first	4.129253960470088	Turkish
391	later	3.8350898741096944	Turkish
392	first	4.102805160600506	Turkish
392	later	3.8483517306859123	Turkish
393	first	4.111645593666552	Turkish
393	later	3.840761146140408	Turkish
394	first	4.113666357305697	Turkish
394	later	3.8422596057024108	Turkish
395	first	4.106976419039326	Turkish
395	later	3.8345356225615586	Turkish
396	first	4.087578998805018	Turkish
396	later	3.886528167638894	Turkish
397	first	4.1301597052539805	Turkish
397	later	3.8435667853945863	Turkish
398	first	4.103059730364015	Turkish
398	later	3.8340159101791564	Turkish
399	first	4.127268333268008	Turkish
399	later	3.8423533785122546	Turkish
400	first	4.112988435003641	Turkish
400	later	3.8586244435141355	Turkish
401	first	4.121963834423026	Turkish
401	later	3.84361926977914	Turkish
402	first	4.12967791217649	Turkish
402	later	3.822725388467073	Turkish
403	first	4.138538237055893	Turkish
