i	position	H	language
178	later	3.3578600722089336	Kaqchikel
179	first	3.875076866598356	Kaqchikel
179	later	3.583463342921708	Kaqchikel
180	first	3.544424735731329	Kaqchikel
180	later	3.3797230992227956	Kaqchikel
181	first	3.4802015508033834	Kaqchikel
181	later	3.5579301717500957	Kaqchikel
182	first	3.490377724070701	Kaqchikel
182	later	3.3607070456994257	Kaqchikel
183	first	3.512093254388346	Kaqchikel
183	later	3.364193413376468	Kaqchikel
184	first	3.515707871009623	Kaqchikel
184	later	3.3729411097442363	Kaqchikel
185	first	3.4978681035589316	Kaqchikel
185	later	3.391811575608943	Kaqchikel
186	first	3.5419071422694253	Kaqchikel
186	later	3.4951149114748676	Kaqchikel
187	first	3.5186135626133064	Kaqchikel
187	later	3.3922636422323023	Kaqchikel
188	first	3.539539350818877	Kaqchikel
188	later	3.3983459810819423	Kaqchikel
189	first	3.5301946489316505	Kaqchikel
189	later	3.36954575382437	Kaqchikel
190	first	3.788737859811836	Kaqchikel
190	later	3.4965882980018743	Kaqchikel
191	first	3.8568691537005177	Kaqchikel
191	later	3.511384009686185	Kaqchikel
192	first	3.4860993891190946	Kaqchikel
192	later	3.389671545863547	Kaqchikel
193	first	3.5493129133727	Kaqchikel
193	later	3.4860833441359533	Kaqchikel
194	first	3.4805806912652484	Kaqchikel
194	later	3.26791639112611	Kaqchikel
195	first	3.4808486336755426	Kaqchikel
195	later	3.2236458258465857	Kaqchikel
196	first	3.43966474569001	Kaqchikel
196	later	3.32180396466011	Kaqchikel
197	first	3.4813632960756333	Kaqchikel
197	later	3.295304934370159	Kaqchikel
198	first	3.512424044929594	Kaqchikel
198	later	3.3636678510608498	Kaqchikel
199	first	3.5110194730838593	Kaqchikel
199	later	3.360363440640898	Kaqchikel
200	first	3.533968851599937	Kaqchikel
200	later	3.3480900880772917	Kaqchikel
201	first	3.5144503348179668	Kaqchikel
201	later	3.3794561986812193	Kaqchikel
202	first	3.4287243616248184	Kaqchikel
202	later	3.255584754615297	Kaqchikel
203	first	3.529723193963733	Kaqchikel
203	later	3.381036308594148	Kaqchikel
204	first	3.5292987636519664	Kaqchikel
204	later	3.3553562158682033	Kaqchikel
205	first	3.5027548378441002	Kaqchikel
205	later	3.456153331659035	Kaqchikel
206	first	3.5247549435184697	Kaqchikel
206	later	3.3752194327656273	Kaqchikel
207	first	3.519353572024665	Kaqchikel
207	later	3.3588781637062364	Kaqchikel
208	first	3.5235714802509825	Kaqchikel
208	later	3.457204918273087	Kaqchikel
209	first	3.473570154251602	Kaqchikel
209	later	3.346264340209716	Kaqchikel
210	first	3.5381199859656105	Kaqchikel
210	later	3.3634280200069764	Kaqchikel
211	first	3.791647172099749	Kaqchikel
211	later	3.5172571779704014	Kaqchikel
212	first	3.5452905770858774	Kaqchikel
212	later	3.389937834802528	Kaqchikel
213	first	3.482800170097901	Kaqchikel
213	later	3.2153955345922793	Kaqchikel
214	first	3.500996696656456	Kaqchikel
214	later	3.344411110955627	Kaqchikel
215	first	3.5603918643993286	Kaqchikel
215	later	3.3717159921480517	Kaqchikel
216	first	3.521754668466337	Kaqchikel
216	later	3.3835068663338195	Kaqchikel
217	first	3.523517572041713	Kaqchikel
217	later	3.3529178334391254	Kaqchikel
218	first	3.530299056312977	Kaqchikel
218	later	3.367720572581946	Kaqchikel
219	first	3.5546955982043444	Kaqchikel
219	later	3.389801373284087	Kaqchikel
220	first	3.5469267142550684	Kaqchikel
220	later	3.365973337363922	Kaqchikel
221	first	3.531966332029829	Kaqchikel
221	later	3.3524665257559185	Kaqchikel
222	first	3.500302407628534	Kaqchikel
222	later	3.362823089856652	Kaqchikel
223	first	3.4904180734415515	Kaqchikel
223	later	3.335015164630422	Kaqchikel
224	first	3.5009882659730396	Kaqchikel
224	later	3.254641736186694	Kaqchikel
225	first	3.5254558452170137	Kaqchikel
225	later	3.3752047038516633	Kaqchikel
226	first	3.5061044209511554	Kaqchikel
226	later	3.3822726168425525	Kaqchikel
227	first	3.854621459596871	Kaqchikel
227	later	3.5113264337482564	Kaqchikel
228	first	3.5399413596411247	Kaqchikel
228	later	3.374900930752319	Kaqchikel
229	first	3.467650985900185	Kaqchikel
229	later	3.3719642914885055	Kaqchikel
230	first	3.4721250551008165	Kaqchikel
230	later	3.540868853930319	Kaqchikel
231	first	3.8320132143691676	Kaqchikel
231	later	3.444722550480506	Kaqchikel
232	first	3.4941758468570607	Kaqchikel
232	later	3.2157742718264424	Kaqchikel
233	first	3.5271133867921622	Kaqchikel
233	later	3.2690672124017106	Kaqchikel
234	first	3.3961120231802937	Kaqchikel
234	later	3.276411332951594	Kaqchikel
235	first	3.4785633636991578	Kaqchikel
235	later	3.3458379049357845	Kaqchikel
236	first	3.5442721254650538	Kaqchikel
236	later	3.366436990777686	Kaqchikel
237	first	3.5534552785477214	Kaqchikel
237	later	3.35859729978494	Kaqchikel
238	first	3.5071100206916768	Kaqchikel
238	later	3.3499309273567297	Kaqchikel
239	first	3.519055991131363	Kaqchikel
239	later	3.4051192418860867	Kaqchikel
240	first	3.470672993779937	Kaqchikel
240	later	3.219881213735481	Kaqchikel
241	first	3.4975012702492934	Kaqchikel
241	later	3.3974527984719933	Kaqchikel
242	first	3.845656302746507	Kaqchikel
242	later	3.4919829544142518	Kaqchikel
243	first	3.5468273414897076	Kaqchikel
243	later	3.362615224192527	Kaqchikel
244	first	3.506114025538948	Kaqchikel
244	later	3.3716195818828902	Kaqchikel
245	first	3.5179317467365525	Kaqchikel
245	later	3.358498750435	Kaqchikel
246	first	3.7520777792218376	Kaqchikel
246	later	3.5551591607072117	Kaqchikel
247	first	3.5392938804244496	Kaqchikel
247	later	3.3479156418507445	Kaqchikel
248	first	3.835508628212764	Kaqchikel
248	later	3.4951623366319735	Kaqchikel
249	first	3.4686632114681912	Kaqchikel
249	later	3.3441154582851644	Kaqchikel
250	first	3.497693857505984	Kaqchikel
250	later	3.247824027553291	Kaqchikel
251	first	3.517323386500109	Kaqchikel
251	later	3.381416832099674	Kaqchikel
252	first	3.550628597795113	Kaqchikel
252	later	3.3595583512406533	Kaqchikel
253	first	3.5162791658847348	Kaqchikel
253	later	3.2817250712669757	Kaqchikel
254	first	3.478439286722665	Kaqchikel
254	later	3.374922300733008	Kaqchikel
255	first	3.857119871159745	Kaqchikel
255	later	3.509818191473529	Kaqchikel
256	first	3.51163357089669	Kaqchikel
256	later	3.354631021479962	Kaqchikel
257	first	3.5619620014416578	Kaqchikel
257	later	3.442492680690349	Kaqchikel
258	first	3.510152084621669	Kaqchikel
258	later	3.3627207833242942	Kaqchikel
259	first	3.5108153520120173	Kaqchikel
259	later	3.3565024282158875	Kaqchikel
260	first	3.5615025104379385	Kaqchikel
260	later	3.3695773749782907	Kaqchikel
261	first	3.5051429200458295	Kaqchikel
261	later	3.370771832781052	Kaqchikel
262	first	3.5099261800528208	Kaqchikel
262	later	3.3514446198391394	Kaqchikel
263	first	3.4917769002824524	Kaqchikel
263	later	3.449639366120821	Kaqchikel
264	first	3.4673951424155414	Kaqchikel
264	later	3.3073739676856637	Kaqchikel
265	first	3.5571305078066526	Kaqchikel
265	later	3.480853886337829	Kaqchikel
266	first	3.4842048819593527	Kaqchikel
266	later	3.37725372714881	Kaqchikel
267	first	3.8632190153041535	Kaqchikel
267	later	3.559056354420672	Kaqchikel
268	first	3.547177038132215	Kaqchikel
268	later	3.5233513431943098	Kaqchikel
269	first	3.4740495603989063	Kaqchikel
269	later	3.2908307291953025	Kaqchikel
270	first	3.3927847464538115	Kaqchikel
270	later	3.5336641787258714	Kaqchikel
271	first	3.4066751716083794	Kaqchikel
271	later	3.397844516757491	Kaqchikel
272	first	3.5764513933921003	Kaqchikel
272	later	3.4084520668356215	Kaqchikel
273	first	3.819624711123571	Kaqchikel
273	later	3.5765400025814262	Kaqchikel
274	first	3.5428681096599486	Kaqchikel
274	later	3.390815258600951	Kaqchikel
275	first	3.5490235947132533	Kaqchikel
275	later	3.3735919709757214	Kaqchikel
276	first	3.821008879447982	Kaqchikel
276	later	3.4881380918316363	Kaqchikel
277	first	3.539364903916271	Kaqchikel
277	later	3.3539875495561824	Kaqchikel
278	first	3.4967261916444548	Kaqchikel
278	later	3.39119784878711	Kaqchikel
279	first	3.5215535666224658	Kaqchikel
279	later	3.36462427567965	Kaqchikel
280	first	3.529561200822107	Kaqchikel
280	later	3.380561153217925	Kaqchikel
281	first	3.5253237893429166	Kaqchikel
281	later	3.355226543593334	Kaqchikel
282	first	3.564848059739633	Kaqchikel
282	later	3.366170187190332	Kaqchikel
283	first	3.541720155467262	Kaqchikel
283	later	3.374532365854079	Kaqchikel
284	first	3.512713550646653	Kaqchikel
284	later	3.2885276876776857	Kaqchikel
285	first	3.5042136917214615	Kaqchikel
285	later	3.374325212162929	Kaqchikel
286	first	3.837756644186234	Kaqchikel
286	later	3.5037745687717905	Kaqchikel
287	first	3.532140438908867	Kaqchikel
287	later	3.395740617536424	Kaqchikel
288	first	3.5391734561052	Kaqchikel
288	later	3.358764858222501	Kaqchikel
289	first	3.506801139303728	Kaqchikel
289	later	3.3570748757965805	Kaqchikel
290	first	3.529498627775653	Kaqchikel
290	later	3.3640470867966012	Kaqchikel
291	first	3.8384796328208357	Kaqchikel
291	later	3.5677428181852355	Kaqchikel
292	first	3.8761093277760486	Kaqchikel
292	later	3.5144347191492535	Kaqchikel
293	first	3.4789003969840078	Kaqchikel
293	later	3.378240684652026	Kaqchikel
294	first	3.5260945294041033	Kaqchikel
294	later	3.3706841737573727	Kaqchikel
295	first	3.525534867098133	Kaqchikel
295	later	3.3612040660341647	Kaqchikel
296	first	3.777183813315884	Kaqchikel
296	later	3.3498479018393583	Kaqchikel
297	first	3.5031530634707795	Kaqchikel
297	later	3.3122465221976456	Kaqchikel
298	first	3.4526982662280314	Kaqchikel
298	later	3.386473618417874	Kaqchikel
299	first	3.5321274792624973	Kaqchikel
299	later	3.3772457378842584	Kaqchikel
300	first	3.4671249281254966	Kaqchikel
300	later	3.406626150057049	Kaqchikel
301	first	3.5511457217489446	Kaqchikel
301	later	3.381442751865616	Kaqchikel
302	first	3.5150348347608715	Kaqchikel
302	later	3.363675178353888	Kaqchikel
303	first	3.5473725604380966	Kaqchikel
303	later	3.3688054023787752	Kaqchikel
304	first	3.5113571915231474	Kaqchikel
304	later	3.3564445998840986	Kaqchikel
305	first	3.5573009292129694	Kaqchikel
305	later	3.375961222883912	Kaqchikel
306	first	3.518041167457776	Kaqchikel
306	later	3.4963586589883393	Kaqchikel
307	first	3.509007882506194	Kaqchikel
307	later	3.368650000874701	Kaqchikel
308	first	3.838605718813017	Kaqchikel
308	later	3.567301373169663	Kaqchikel
309	first	3.6072787216401694	Kaqchikel
309	later	3.438926043003035	Kaqchikel
310	first	3.493805110549479	Kaqchikel
310	later	3.3638830507301507	Kaqchikel
311	first	3.5711596684505063	Kaqchikel
311	later	3.3643352554730503	Kaqchikel
312	first	3.488690569891433	Kaqchikel
312	later	3.3489996404530857	Kaqchikel
313	first	3.5258838745159333	Kaqchikel
313	later	3.3889854902312653	Kaqchikel
314	first	3.8035017012883965	Kaqchikel
314	later	3.380022156821322	Kaqchikel
315	first	3.4920754527391167	Kaqchikel
315	later	3.3306909184379574	Kaqchikel
316	first	3.8083277093747276	Kaqchikel
316	later	3.452716239785902	Kaqchikel
317	first	3.502666555499991	Kaqchikel
317	later	3.3713020692315014	Kaqchikel
318	first	3.50035543796936	Kaqchikel
318	later	3.3731905909525643	Kaqchikel
319	first	3.5144724800143985	Kaqchikel
319	later	3.368547985833174	Kaqchikel
320	first	3.5247975106350125	Kaqchikel
320	later	3.367191003941336	Kaqchikel
321	first	3.5409060643589885	Kaqchikel
321	later	3.3615242144222663	Kaqchikel
322	first	3.5014548585383407	Kaqchikel
322	later	3.379941254353404	Kaqchikel
323	first	3.7960836416150054	Kaqchikel
323	later	3.459742060822361	Kaqchikel
324	first	3.5689641393111233	Kaqchikel
324	later	3.3702972421954622	Kaqchikel
325	first	3.481679568307217	Kaqchikel
325	later	3.214721919537663	Kaqchikel
326	first	3.5569756971557376	Kaqchikel
326	later	3.3553212914885044	Kaqchikel
327	first	3.50999050937892	Kaqchikel
327	later	3.2708202022949884	Kaqchikel
328	first	3.7939071741647465	Kaqchikel
328	later	3.4949759848046162	Kaqchikel
329	first	3.5086407578027927	Kaqchikel
329	later	3.4393880477987686	Kaqchikel
330	first	3.464488831182116	Kaqchikel
330	later	3.392400568966965	Kaqchikel
331	first	3.503796062201454	Kaqchikel
331	later	3.510355839337243	Kaqchikel
332	first	3.502382232440778	Kaqchikel
332	later	3.3538668743986215	Kaqchikel
333	first	3.5323711911974116	Kaqchikel
333	later	3.3684883420205445	Kaqchikel
334	first	3.5150353947930038	Kaqchikel
334	later	3.3454320576592793	Kaqchikel
335	first	3.491052448443939	Kaqchikel
335	later	3.466140787828767	Kaqchikel
336	first	3.552203226266917	Kaqchikel
336	later	3.3629820132886072	Kaqchikel
337	first	3.4899722296720523	Kaqchikel
337	later	3.395772574543184	Kaqchikel
338	first	3.4731289775497785	Kaqchikel
338	later	3.3743331624955415	Kaqchikel
339	first	3.4871241854820947	Kaqchikel
339	later	3.3171383739002103	Kaqchikel
