i	lex.type	test	b	b0	r	language
43	scr	mean.edit	0.00459393786895305	0	0.00459393786895305	Japanese
44	scr	min.pairs	0.004355604205402148	0	0.004355604205402148	Japanese
44	scr	network.prop	-0.01073506110152155	0	-0.01073506110152155	Japanese
44	scr	mean.edit	-0.0288930754051533	0	-0.0288930754051533	Japanese
45	scr	min.pairs	-0.008238003951770913	0	-0.008238003951770913	Japanese
45	scr	network.prop	-0.004432636375367985	0	-0.004432636375367985	Japanese
45	scr	mean.edit	0.007580670825823618	0	0.007580670825823618	Japanese
46	scr	min.pairs	0.0101185331807311	0	0.0101185331807311	Japanese
46	scr	network.prop	-0.011293149604824972	0	-0.011293149604824972	Japanese
46	scr	mean.edit	0.007208269358313509	0	0.007208269358313509	Japanese
47	scr	min.pairs	-0.006889843500859698	0	-0.006889843500859698	Japanese
47	scr	network.prop	-0.01400115607741725	0	-0.01400115607741725	Japanese
47	scr	mean.edit	-0.04554577433947091	0	-0.04554577433947091	Japanese
48	scr	min.pairs	-0.014782924946425437	0	-0.014782924946425437	Japanese
48	scr	network.prop	-0.025873349833344047	0	-0.025873349833344047	Japanese
48	scr	mean.edit	0.008004133941639867	0	0.008004133941639867	Japanese
49	scr	min.pairs	0.02699844579381335	0	0.02699844579381335	Japanese
49	scr	network.prop	-0.005308335736975802	0	-0.005308335736975802	Japanese
49	scr	mean.edit	-0.03102606554132137	0	-0.03102606554132137	Japanese
50	scr	min.pairs	0.02892476690582265	0	0.02892476690582265	Japanese
50	scr	network.prop	0.03273488873725055	0	0.03273488873725055	Japanese
50	scr	mean.edit	0.016411058580413244	0	0.016411058580413244	Japanese
51	scr	min.pairs	-0.001851048182775557	0	-0.001851048182775557	Japanese
51	scr	network.prop	-0.006452762645853304	0	-0.006452762645853304	Japanese
51	scr	mean.edit	-0.020033477778204797	0	-0.020033477778204797	Japanese
52	scr	min.pairs	-0.02432097095065174	0	-0.02432097095065174	Japanese
52	scr	network.prop	-0.029163137688351565	0	-0.029163137688351565	Japanese
52	scr	mean.edit	0.010207243758029505	0	0.010207243758029505	Japanese
53	scr	min.pairs	-0.005157677062234307	0	-0.005157677062234307	Japanese
53	scr	network.prop	-0.02166317732812357	0	-0.02166317732812357	Japanese
53	scr	mean.edit	0.036969220230804054	0	0.036969220230804054	Japanese
54	scr	min.pairs	0.017855481986708395	0	0.017855481986708395	Japanese
54	scr	network.prop	0.03525927402809196	0	0.03525927402809196	Japanese
54	scr	mean.edit	-0.02061880078629701	0	-0.02061880078629701	Japanese
55	scr	min.pairs	-0.016816320871930017	0	-0.016816320871930017	Japanese
55	scr	network.prop	-0.03973341828927798	0	-0.03973341828927798	Japanese
55	scr	mean.edit	-0.013309956922454935	0	-0.013309956922454935	Japanese
56	scr	min.pairs	0.016885630330671527	0	0.016885630330671527	Japanese
56	scr	network.prop	0.0030369689668401823	0	0.0030369689668401823	Japanese
56	scr	mean.edit	0.018643955703426255	0	0.018643955703426255	Japanese
57	scr	min.pairs	0.06824321847352736	0	0.06824321847352736	Japanese
57	scr	network.prop	0.03645523701088883	0	0.03645523701088883	Japanese
57	scr	mean.edit	-0.06959287360397004	0	-0.06959287360397004	Japanese
58	scr	min.pairs	-0.03385877474682995	0	-0.03385877474682995	Japanese
58	scr	network.prop	-0.03222087595020791	0	-0.03222087595020791	Japanese
58	scr	mean.edit	0.024589889888067307	0	0.024589889888067307	Japanese
59	scr	min.pairs	-0.026247161072824116	0	-0.026247161072824116	Japanese
59	scr	network.prop	-0.01701628945035593	0	-0.01701628945035593	Japanese
59	scr	mean.edit	0.02873147075771727	0	0.02873147075771727	Japanese
60	scr	min.pairs	-0.021682083073825922	0	-0.021682083073825922	Japanese
60	scr	network.prop	-0.037316803720978876	0	-0.037316803720978876	Japanese
60	scr	mean.edit	-0.07012248642224843	0	-0.07012248642224843	Japanese
61	scr	min.pairs	-0.023392570145218734	0	-0.023392570145218734	Japanese
61	scr	network.prop	-0.021975460024247648	0	-0.021975460024247648	Japanese
61	scr	mean.edit	0.025121693220026012	0	0.025121693220026012	Japanese
62	scr	min.pairs	0.005031214097662738	0	0.005031214097662738	Japanese
62	scr	network.prop	0.010769071390019189	0	0.010769071390019189	Japanese
62	scr	mean.edit	-0.005365867009518182	0	-0.005365867009518182	Japanese
63	scr	min.pairs	-0.0029220278740525424	0	-0.0029220278740525424	Japanese
63	scr	network.prop	0.004910332547349422	0	0.004910332547349422	Japanese
63	scr	mean.edit	0.010638949392013947	0	0.010638949392013947	Japanese
64	scr	min.pairs	-0.028927405928582516	0	-0.028927405928582516	Japanese
64	scr	network.prop	-0.006026734732303977	0	-0.006026734732303977	Japanese
64	scr	mean.edit	0.006452772685510262	0	0.006452772685510262	Japanese
65	scr	min.pairs	0.051170039124190554	0	0.051170039124190554	Japanese
65	scr	network.prop	0.03728461679800711	0	0.03728461679800711	Japanese
65	scr	mean.edit	0.010862180461470554	0	0.010862180461470554	Japanese
