word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
avcIlar	avcIlar	17.894108831237	7	4355	1.798138735995952e-5	15.763136137671387	0	3	5	2.3333333333333335	6.303899596593456	6.302487116289491	-0.17046288223103356	3	Turkish
yOrUnge	yOrUnge	17.894108831237	7	4356	1.798138735995952e-5	15.763136137671387	0	0	10	2.727272727272727	6.486777229941731	6.485323773246695	-0.17046288223103356	0	Turkish
yakup	yakup	17.8851707149377	5	4357	1.797240564799153e-5	15.763856944601638	1	10	360	2.9596774193548385	4.805833450753839	4.804620369066066	0.060768135448130874	11	Turkish
Cal	Cal	17.8494182497404	3	4358	1.7936478800119458e-5	15.766743779063408	20	283	1225	2.7867887508175277	3.244622522142556	3.224498327759197	0.2983389987036667	303	Turkish
kostUm	kostUm	17.8494182497404	6	4359	1.7936478800119458e-5	15.766743779063408	0	1	39	2.902439024390244	5.820822926252136	5.820057833859096	-0.08215287544243433	1	Turkish
asfalt	asfalt	17.8315420171418	6	4360	1.7918515376183472e-5	15.768189365397669	0	3	51	2.890909090909091	5.552911791770738	5.552181913774974	-0.08145994031947466	3	Turkish
akpInar	akpInar	17.8226039008424	7	4361	1.790953366421538e-5	15.768912702109189	0	0	11	2.75	6.307709547288211	6.306296213309433	-0.16753562106667022	0	Turkish
koCak	koCak	17.8047276682438	5	4362	1.7891570240279396e-5	15.7703604644393	3	49	349	2.855721393034826	4.7864693446088795	4.784194957036203	0.06367124129022056	52	Turkish
bozan	bozan	17.7868514356452	5	4363	1.787360681634341e-5	15.771809681076366	7	56	502	2.871024734982332	4.70949090396277	4.705169742217214	0.06431815702055443	63	Turkish
bomba	bomba	17.7779133193458	5	4364	1.7864625104375317e-5	15.77253483567364	0	21	229	2.904382470119522	4.905043674274443	4.904352725736019	0.06464185873905695	21	Turkish
