word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
orsuli	orsuli	10.699614291756069	6	7858	1.1117929565283612e-5	16.456752327023583	0	19	125	2.8482758620689657	5.418423694779117	5.417063989962359	0.8544296009446682	19	Georgian
coxa	coxa	10.699614291756069	4	7856	1.1117929565283612e-5	16.456752327023583	0	49	452	2.896414342629482	3.992662473794549	3.990570979570456	0.9209377124814231	49	Georgian
vieTnami	vieTnami	10.699614291756069	8	7857	1.1117929565283612e-5	16.456752327023583	0	0	0	0	7.092145677928916	7.0905900416758065	0.8435876061430577	0	Georgian
ramenairi	ramenairi	10.699614291756069	9	7855	1.1117929565283612e-5	16.456752327023583	0	0	4	2.4	7.304358780549257	7.302518891687657	0.8594154282046699	0	Georgian
KoniaKi	KoniaKi	10.692270699242853	7	7859	1.1110298865513343e-5	16.4577428488894	0	1	24	2.8461538461538463	6.1743500109241864	6.173001310615989	0.8524200051109758	1	Georgian
blekberni	blekberni	10.692270699242853	9	7862	1.1110298865513343e-5	16.4577428488894	0	0	0	0	8.040564373897707	8.038539042821158	0.860051493630026	0	Georgian
mogebineba	mogebineba	10.692270699242853	10	7860	1.1110298865513343e-5	16.4577428488894	0	2	3	2.1666666666666665	8.470375246872942	8.467588022375782	0.8568667750027261	2	Georgian
Sobadoba	Sobadoba	10.692270699242853	8	7863	1.1110298865513343e-5	16.4577428488894	0	0	8	2.6666666666666665	7.079201404124616	7.0776486071506906	0.8441789450081356	0	Georgian
2iTrusi	2iTrusi	10.692270699242853	7	7861	1.1110298865513343e-5	16.4577428488894	0	2	9	2.5833333333333335	6.380598645400918	6.379204892966361	0.8524200051109758	2	Georgian
amoQopa	amoQopa	10.684927106729637	7	7864	1.1102668165743072e-5	16.458734051292453	1	5	20	2.6296296296296298	6.394230769230769	6.391655744866754	0.8530073277332991	6	Georgian
rka	rka	10.67758351421642	3	7866	1.1095037465972803e-5	16.459725935168503	4	91	393	2.791411042944785	3.3708971553610505	3.3569096844396085	0.9581926819286287	95	Georgian
mivi3Qebuli	mivi3Qebuli	10.67758351421642	11	7868	1.1095037465972803e-5	16.459725935168503	0	1	2	2	9.064145524174245	9.059808612440191	0.7765583125610772	1	Georgian
iPodromi	iPodromi	10.67758351421642	8	7865	1.1095037465972803e-5	16.459725935168503	0	0	3	2.25	7.216322948661694	7.214740074577758	0.8453628421335875	0	Georgian
SeKve2a	SeKve2a	10.67758351421642	7	7867	1.1095037465972803e-5	16.459725935168503	1	5	39	2.782608695652174	6.389641608391608	6.3870685889034515	0.853595054152573	6	Georgian
ina	ina	10.670239921703205	3	7872	1.1087406766202534e-5	16.460718501455254	16	136	424	2.703639514731369	3.2283813747228383	3.186071817192601	0.9586006927328455	152	Georgian
sasTveni	sasTveni	10.670239921703205	8	7871	1.1087406766202534e-5	16.460718501455254	0	0	10	2.727272727272727	6.59390083369899	6.592454485632814	0.8459554015124138	0	Georgian
sibin1ure	sibin1ure	10.670239921703205	9	7869	1.1087406766202534e-5	16.460718501455254	0	0	0	0	8.3618039808516	8.359697732997482	0.8619623143603213	0	Georgian
reKva	reKva	10.670239921703205	5	7873	1.1087406766202534e-5	16.460718501455254	2	18	210	2.8917748917748916	4.766052129688493	4.762146713242299	0.9095620090887266	20	Georgian
