word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
kanojo	kanojo	247.88894575230296	6	404	2.479166999888037e-4	11.977856923052025	0	0	25	2.8846153846153846	5.364688856729377	5.356936416184971	-0.879947575933685	0	Japanese
kao	kao	247.88894575230296	3	403	2.479166999888037e-4	11.977856923052025	7	116	370	2.730769230769231	3.0974512743628186	3.071111111111111	-0.17425619163625383	123	Japanese
my0nici	my0nici	247.88894575230296	7	397	2.479166999888037e-4	11.977856923052025	0	1	3	2.2	6.49705304518664	6.484313725490196	-1.1217523465751444	1	Japanese
morau	morau	247.88894575230296	5	402	2.479166999888037e-4	11.977856923052025	0	7	96	2.9038461538461537	4.548582995951417	4.543983822042467	-0.7134977339191455	7	Japanese
kawa	kawa	239.89252814738995	4	409	2.399193870859391e-4	12.025162637830382	9	71	251	2.7228915662650603	3.6785290628707	3.6459554513481827	-0.24392794739828813	80	Japanese
osa	osa	239.89252814738995	3	416	2.399193870859391e-4	12.025162637830382	4	81	341	2.7845433255269323	3.2492537313432837	3.2311111111111113	-0.15111375272445762	85	Japanese
c0	c0	239.89252814738995	2	418	2.399193870859391e-4	12.025162637830382	11	103	151	2.518796992481203	2.594488188976378	2.518796992481203	0.4911213165881136	114	Japanese
naga	naga	239.89252814738995	4	410	2.399193870859391e-4	12.025162637830382	4	63	228	2.75	3.7452830188679247	3.728018757327081	-0.24392794739828813	67	Japanese
ikura	ikura	239.89252814738995	5	413	2.399193870859391e-4	12.025162637830382	1	17	71	2.7555555555555555	4.552178318135765	4.543983822042467	-0.6823809264127828	18	Japanese
oya	oya	239.89252814738995	3	407	2.399193870859391e-4	12.025162637830382	5	73	351	2.8	3.2571001494768312	3.2355555555555555	-0.15111375272445762	78	Japanese
doru	doru	239.89252814738995	4	411	2.399193870859391e-4	12.025162637830382	4	56	209	2.751851851851852	3.8007075471698113	3.783118405627198	-0.24392794739828813	60	Japanese
r@neN	r@neN	239.89252814738995	5	408	2.399193870859391e-4	12.025162637830382	0	1	31	2.878787878787879	4.970647773279352	4.96562184024267	-0.6823809264127828	1	Japanese
kugaծu	kugaծu	239.89252814738995	6	415	2.399193870859391e-4	12.025162637830382	0	8	21	2.6333333333333333	5.3314037626628075	5.323699421965318	-0.8453395919715303	8	Japanese
o$ie	o$ie	239.89252814738995	4	417	2.399193870859391e-4	12.025162637830382	0	25	160	2.849462365591398	3.9284037558685445	3.9237983587338805	-0.24392794739828813	25	Japanese
taka$i	taka$i	239.89252814738995	6	412	2.399193870859391e-4	12.025162637830382	0	16	28	2.577777777777778	5.109985528219971	5.1026011560693645	-0.8453395919715303	16	Japanese
esu	esu	239.89252814738995	3	414	2.399193870859391e-4	12.025162637830382	8	49	308	2.814207650273224	3.3903903903903903	3.357037037037037	-0.15111375272445762	57	Japanese
arigat0	arigat0	231.89611054247698	7	421	2.3192207418307447e-4	12.074072238311329	1	0	0	0.5	6.285433070866142	6.262745098039216	-1.0432614272263874	1	Japanese
uma	uma	231.89611054247698	3	423	2.3192207418307447e-4	12.074072238311329	6	73	349	2.7948717948717947	3.2589820359281436	3.234074074074074	-0.1271866765427756	79	Japanese
oso	oso	231.89611054247698	3	426	2.3192207418307447e-4	12.074072238311329	9	65	324	2.7844611528822054	3.3172932330827067	3.2814814814814817	-0.1271866765427756	74	Japanese
darasu	darasu	231.89611054247698	6	424	2.3192207418307447e-4	12.074072238311329	0	4	13	2.611111111111111	5.305354558610709	5.297687861271676	-0.8095582349627485	4	Japanese
saki	saki	231.89611054247698	4	422	2.3192207418307447e-4	12.074072238311329	5	73	282	2.7617728531855956	3.6233766233766236	3.6037514654161784	-0.21759917351999966	78	Japanese
keredomo	keredomo	231.89611054247698	8	419	2.3192207418307447e-4	12.074072238311329	0	0	2	2	7.25764192139738	7.226086956521739	-0.9414613053472268	0	Japanese
mawa	mawa	231.89611054247698	4	420	2.3192207418307447e-4	12.074072238311329	8	60	215	2.721830985915493	3.768957345971564	3.738569753810082	-0.21759917351999966	68	Japanese
enu	enu	231.89611054247698	3	425	2.3192207418307447e-4	12.074072238311329	4	45	325	2.8506666666666667	3.3805970149253732	3.3614814814814813	-0.1271866765427756	49	Japanese
oru	oru	223.89969293756397	3	428	2.2392476128020984e-4	12.124698311381296	10	84	349	2.759009009009009	3.2213855421686746	3.1837037037037037	-0.10241988443625671	94	Japanese
ծuke	ծuke	223.89969293756397	4	429	2.2392476128020984e-4	12.124698311381296	5	35	199	2.8	3.8654073199527743	3.844079718640094	-0.19034639661939648	40	Japanese
kurisumasu	kurisumasu	223.89969293756397	10	442	2.2392476128020984e-4	12.124698311381296	0	0	0	0	8.545454545454545	8.355555555555556	-1.5767299499722118	0	Japanese
duke	duke	223.89969293756397	4	433	2.2392476128020984e-4	12.124698311381296	4	33	221	2.83011583011583	3.8349056603773586	3.817116060961313	-0.19034639661939648	37	Japanese
obasaN	obasaN	223.89969293756397	6	441	2.2392476128020984e-4	12.124698311381296	1	5	12	2.473684210526316	5.427536231884058	5.413294797687861	-0.7725211384284015	6	Japanese
korekara	korekara	223.89969293756397	8	437	2.2392476128020984e-4	12.124698311381296	1	0	1	1.3333333333333333	6.719298245614035	6.665217391304348	-0.9024476793272045	1	Japanese
u	u	223.89969293756397	1	440	2.2392476128020984e-4	12.124698311381296	18	80	0	1.797979797979798	2	1.797979797979798	0.2990024513248991	98	Japanese
hiru	hiru	223.89969293756397	4	438	2.2392476128020984e-4	12.124698311381296	4	45	222	2.7941176470588234	3.8148584905660377	3.7971864009378664	-0.19034639661939648	49	Japanese
sure	sure	223.89969293756397	4	436	2.2392476128020984e-4	12.124698311381296	9	46	195	2.733067729083665	3.8659549228944248	3.831184056271981	-0.19034639661939648	55	Japanese
kitto	kitto	223.89969293756397	5	427	2.2392476128020984e-4	12.124698311381296	0	15	95	2.8378378378378377	4.674089068825911	4.669362992922143	-0.6169082365187286	15	Japanese
terebi	terebi	223.89969293756397	6	430	2.2392476128020984e-4	12.124698311381296	0	0	7	2.625	5.645441389290883	5.63728323699422	-0.7725211384284015	0	Japanese
hik0ki	hik0ki	223.89969293756397	6	439	2.2392476128020984e-4	12.124698311381296	0	2	17	2.75	5.387843704775688	5.380057803468208	-0.7725211384284015	2	Japanese
dasu	dasu	223.89969293756397	4	431	2.2392476128020984e-4	12.124698311381296	5	46	237	2.795847750865052	3.7756788665879575	3.7549824150058617	-0.19034639661939648	51	Japanese
gohaN	gohaN	223.89969293756397	5	432	2.2392476128020984e-4	12.124698311381296	1	5	40	2.7872340425531914	4.75177304964539	4.743174924165824	-0.6169082365187286	6	Japanese
@kawarazu	@kawarazu	223.89969293756397	9	434	2.2392476128020984e-4	12.124698311381296	0	1	0	1	7.929133858267717	7.8671875	-1.810166584380826	1	Japanese
ծubo	ծubo	223.89969293756397	4	435	2.2392476128020984e-4	12.124698311381296	1	22	158	2.8516483516483517	3.980023501762632	3.9718640093786637	-0.19034639661939648	23	Japanese
ciisa	ciisa	215.90327533265096	5	449	2.159274483773452e-4	12.177165731275432	0	4	32	2.810810810810811	4.825910931174089	4.82103134479272	-0.5823961566812148	4	Japanese
hoteru	hoteru	215.90327533265096	6	443	2.159274483773452e-4	12.177165731275432	0	1	9	2.6363636363636362	5.474674384949349	5.466763005780347	-0.734136946693017	1	Japanese
nagara	nagara	215.90327533265096	6	444	2.159274483773452e-4	12.177165731275432	0	7	38	2.782608695652174	5.221418234442837	5.213872832369942	-0.734136946693017	7	Japanese
