word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
malutong	malutoG	5.48331935086899	7	8641	5.653847241124471e-6	17.43233566518752	1	17	81	2.78	5.897353819889031	5.895051194539249	1.0174145558317973	18	Tagalog
ihinto	ihinto	5.48331935086899	6	8628	5.653847241124471e-6	17.43233566518752	0	4	46	2.8627450980392157	5.690977610285968	5.689716312056738	1.0414027767593088	4	Tagalog
pinagsisisihan	pinagSShan	5.48331935086899	10	8801	5.653847241124471e-6	17.43233566518752	1	0	4	2.1666666666666665	7.8722797003210845	7.867023172905526	0.9421003880284747	1	Tagalog
inilagak	inilagak	5.48331935086899	8	8666	5.653847241124471e-6	17.43233566518752	1	6	29	2.7027027027027026	6.643443485581983	6.640858405217757	0.9836765204626864	7	Tagalog
maldita	maldita	5.48331935086899	7	8638	5.653847241124471e-6	17.43233566518752	0	4	70	2.9066666666666667	5.866225730744612	5.864974402730375	1.0174145558317973	4	Tagalog
randolph	randolf	5.48331935086899	7	8852	5.653847241124471e-6	17.43233566518752	0	0	10	2.727272727272727	6.36398549178579	6.362627986348123	1.0174145558317973	0	Tagalog
nagpapatawag	nagpapatawag	5.48331935086899	12	8676	5.653847241124471e-6	17.43233566518752	0	1	10	2.6666666666666665	7.931558935361217	7.921518987341772	0.9165551872226472	1	Tagalog
tilamzik	tilamzik	5.48331935086899	8	8667	5.653847241124471e-6	17.43233566518752	0	0	2	2	7.221801346801347	7.220281927203871	0.9836765204626864	0	Tagalog
klinika	klinika	5.48331935086899	7	8713	5.653847241124471e-6	17.43233566518752	0	1	21	2.8260869565217392	6.318754000426712	6.3174061433447095	1.0174145558317973	1	Tagalog
dekadang	dekadaG	5.48331935086899	7	8644	5.653847241124471e-6	17.43233566518752	1	1	19	2.727272727272727	6.048015364916774	6.045648464163823	1.0174145558317973	2	Tagalog
pagkondena	pagkondena	5.48331935086899	10	8810	5.653847241124471e-6	17.43233566518752	0	0	2	2	8.326319543509273	8.323351158645277	0.9421003880284747	0	Tagalog
sagipin	sagipin	5.48331935086899	7	8795	5.653847241124471e-6	17.43233566518752	0	4	56	2.8852459016393444	5.990612331982078	5.989334470989761	1.0174145558317973	4	Tagalog
tinga	tiGa	5.48331935086899	4	8727	5.653847241124471e-6	17.43233566518752	6	68	423	2.8333333333333335	3.959132189707366	3.9482151835093013	1.0463457228431847	74	Tagalog
napuntahan	napuntahan	5.48331935086899	10	8818	5.653847241124471e-6	17.43233566518752	0	1	10	2.6666666666666665	7.318830242510699	7.316221033868093	0.9421003880284747	1	Tagalog
paki	paki	5.48331935086899	4	8691	5.653847241124471e-6	17.43233566518752	4	70	431	2.8399209486166006	3.9193548387096775	3.911513323278029	1.0463457228431847	74	Tagalog
politika	politika	5.48331935086899	8	8617	5.653847241124471e-6	17.43233566518752	2	2	6	2.1818181818181817	7.1421052631578945	7.1380180938354725	0.9836765204626864	4	Tagalog
binira	binira	5.48331935086899	6	8681	5.653847241124471e-6	17.43233566518752	4	19	129	2.803921568627451	5.443532283115154	5.438386524822695	1.0414027767593088	23	Tagalog
matutulog	matutulog	5.48331935086899	9	8787	5.653847241124471e-6	17.43233566518752	2	4	15	2.5	7.609557426011404	7.603906673901248	0.9582306079737313	6	Tagalog
binangga	binaGga	5.48331935086899	7	8683	5.653847241124471e-6	17.43233566518752	0	12	57	2.7857142857142856	6.040110945167484	6.038822525597269	1.0174145558317973	12	Tagalog
dra	dra	5.48331935086899	3	8812	5.653847241124471e-6	17.43233566518752	8	104	475	2.7908163265306123	3.2021028037383177	3.178034682080925	0.9748133609530245	112	Tagalog
daanin	danin	5.48331935086899	5	8732	5.653847241124471e-6	17.43233566518752	2	59	377	2.849658314350797	4.44	4.436438011327879	1.0937968473522655	61	Tagalog
kasya	kaSa	5.48331935086899	4	8784	5.653847241124471e-6	17.43233566518752	9	104	562	2.81508875739645	3.7857503789792823	3.7712418300653594	1.0463457228431847	113	Tagalog
nagpamalas	nagpamalas	5.48331935086899	10	8720	5.653847241124471e-6	17.43233566518752	0	3	29	2.8181818181818183	7.105920114122682	7.103386809269162	0.9421003880284747	3	Tagalog
emmy	emy	5.48331935086899	3	8663	5.653847241124471e-6	17.43233566518752	1	38	379	2.8973747016706444	3.472769409038239	3.4658959537572254	0.9748133609530245	39	Tagalog
pagsabihan	pagsabihan	5.48331935086899	10	8706	5.653847241124471e-6	17.43233566518752	0	2	9	2.5833333333333335	7.278530670470756	7.275935828877006	0.9421003880284747	2	Tagalog
mapadaan	mapadan	5.48331935086899	7	8754	5.653847241124471e-6	17.43233566518752	1	16	224	2.9132231404958677	5.470763977806231	5.468643344709897	1.0174145558317973	17	Tagalog
nadaanan	nadanan	5.48331935086899	7	8729	5.653847241124471e-6	17.43233566518752	3	25	220	2.8634538152610443	5.425918018787361	5.421928327645051	1.0174145558317973	28	Tagalog
nakiramay	nakiramay	5.48331935086899	9	8849	5.653847241124471e-6	17.43233566518752	0	1	22	2.8333333333333335	6.935413839891452	6.933532284319045	0.9582306079737313	1	Tagalog
ipapaliwanag	ipapaliwanag	5.48331935086899	12	8723	5.653847241124471e-6	17.43233566518752	0	1	4	2.3333333333333335	8.640050697084918	8.629113924050634	0.9165551872226472	1	Tagalog
binakbakan	binakbakan	5.48331935086899	10	8648	5.653847241124471e-6	17.43233566518752	0	2	14	2.7058823529411766	7.553851640513552	7.551158645276292	0.9421003880284747	2	Tagalog
ipe	ipe	5.48331935086899	3	8815	5.653847241124471e-6	17.43233566518752	1	58	393	2.8609271523178808	3.410196987253766	3.4034682080924856	0.9748133609530245	59	Tagalog
institusyong	instituSoG	5.48331935086899	10	8811	5.653847241124471e-6	17.43233566518752	1	0	1	1.3333333333333333	8.83446307527649	8.828520499108734	0.9421003880284747	1	Tagalog
matimbang	matimbaG	5.48331935086899	8	8737	5.653847241124471e-6	17.43233566518752	0	3	37	2.8536585365853657	6.516624579124579	6.515253524090048	0.9836765204626864	3	Tagalog
siko	Sko	5.48331935086899	3	8846	5.653847241124471e-6	17.43233566518752	4	79	396	2.8125	3.355813953488372	3.341040462427746	0.9748133609530245	83	Tagalog
esmael	esmael	5.48331935086899	6	8680	5.653847241124471e-6	17.43233566518752	1	3	8	2.3846153846153846	5.735920177383592	5.733599290780142	1.0414027767593088	4	Tagalog
masagwang	masagwaG	5.48331935086899	8	8822	5.653847241124471e-6	17.43233566518752	0	6	69	2.8815789473684212	6.3091329966329965	6.30780559646539	0.9836765204626864	6	Tagalog
masusundan	masusundan	5.48331935086899	10	8761	5.653847241124471e-6	17.43233566518752	0	0	7	2.625	7.957203994293866	7.954367201426025	0.9421003880284747	0	Tagalog
malalalim	malalalim	5.48331935086899	9	8699	5.653847241124471e-6	17.43233566518752	0	3	21	2.76	7.019538670284939	7.017634291915355	0.9582306079737313	3	Tagalog
pagsilbihan	pagSlbihan	5.48331935086899	10	8705	5.653847241124471e-6	17.43233566518752	0	1	1	1.6666666666666667	7.7660485021398005	7.763279857397505	0.9421003880284747	1	Tagalog
